geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,14.098688174681,13.7615003219552,13.7690575870054,13.5286683859923,12.7434609188719,13.0189071881966,12.8652629378586,12.62063309987,12.8104090825918,13.0578133171091,12.5418383485482,11.8555768112993,11.4530456188016,11.5741997047017,10.9920621918141,11.1844355549042,11.7490215843527,11.4195937094597,10.9804439006648,12.7005950829914,14.2514535223895,14.9527931925288,16.1375125396918,16.7017981675795
17031010201,14.7715524761478,13.9744927955993,13.7378258585246,13.772005323114,12.6952365949442,13.1761064820012,13.0324056761219,12.3114655858847,12.6523410790524,13.2318533571653,12.4871878289825,12.3544003469038,11.8752052843811,12.1667012581484,11.9132967908949,12.0903086677429,12.6875432237706,11.8848576228246,11.3309298210962,12.9291541983726,15.4060514033457,15.1760368888832,16.3447263573141,16.5804436120421
17031010202,14.5680778651746,14.3597567935989,14.1840840378426,14.168444253804,13.1845835894744,13.2470172093977,13.1422320324847,12.5491927899242,12.7660225782103,13.3489315312144,12.5728327624238,12.0988328744437,11.7328166449278,11.6848996905318,11.6946951925401,11.4869092127944,12.1730840770235,11.8896035265643,11.2460897585898,13.1260569736061,14.6011695692424,15.4846529962041,17.0684668276667,17.2757315992336
17031010300,14.5701351865599,14.3841113985572,14.2341612106096,13.8848794684037,13.1826886796034,13.4129338127505,13.4167420136383,13.2327222948102,13.3699555852412,13.4160090529014,12.7963253470569,11.8311122890358,11.2668296677874,11.2955428758197,11.2500472679721,11.2900862179926,11.8801915071659,11.5885755601056,10.9540719679775,12.6190864245557,14.124565185484,14.6293490162716,16.0156244130161,16.6038422235999
17031010400,14.6783631470367,14.0511168356177,13.5865735594779,13.0173608766698,12.4297123596204,12.3307245871207,12.2551821493256,12.3067094702763,12.7320129449233,12.3985458468007,12.2623112803658,11.5823288926834,11.0853301886304,11.6411912663774,11.5491901376974,12.2562468827793,12.1393444463852,11.3122977423851,10.8737009198738,12.9952219255075,13.8808620258334,14.9322845913072,16.257105558899,17.2159636864345
17031010501,15.0078213153973,14.9117922802892,14.4261246375803,14.0251253184829,13.210397923181,13.087789900974,13.0978711482711,13.2102565054578,13.3485763758281,13.2674401018933,12.7752753698129,11.8049890542972,11.3627560542479,11.5259690602184,11.4379044546978,11.6966706650888,12.1968589378595,11.8570879432579,11.2212868308762,13.0345893261394,14.007065852965,14.5631459997941,16.1328167493987,17.2982903592566
17031010502,14.5825102875184,14.098689300814,13.6739631367308,13.2247975281309,12.469829258176,12.4926335845088,12.3949538936407,12.3989425904982,12.5751589028611,12.4685385891135,12.2348690980008,11.5338393320463,11.1859311380339,11.6872284232331,11.3934194743316,11.9662032130121,12.0072626034754,11.6709068171977,10.8931777221015,13.046216686125,14.0216517859198,14.6765283753598,16.2517918248486,17.198103319371
17031010503,14.6463448518858,14.0846999404896,13.8838984093775,13.1802934385756,12.8567679361056,12.58053572243,12.6897127329438,12.5792900403505,12.7384972661402,12.7845509049171,12.5579119052174,11.871647721919,11.2347297837806,11.8065887527017,11.4358637756894,12.2518632382575,12.119321224842,11.5697920379246,10.9279088521883,13.1019009023094,14.1300812073613,15.0856409153065,16.439750239256,17.4131625806023
17031010600,14.5561792431637,14.3223739057033,13.848205273949,13.8366628984994,12.6590511483824,12.8899038979309,12.7787558447076,12.4661330730911,12.550237027544,12.6992220887525,12.3568221766573,11.3554294422912,10.9266887982865,11.3363684419519,11.2192422251055,11.5814262309737,11.9333316388779,11.9340310128753,11.4823083257284,12.9715975043007,14.0516953047921,14.6102108769746,16.2973040496004,17.1299031183008
17031010701,14.2898675825667,13.8965660460871,13.8611946026864,13.7488316747155,12.6867260832956,13.0281574886661,12.8963549928964,12.4162349346818,12.786938311485,13.169443182929,12.2100522852404,11.6816446579947,11.4592712725041,11.5362475867134,11.4142202747769,11.5421070579734,11.8564299373092,11.8873041448195,11.1030844652681,12.8560865685916,14.8865159978263,14.8950625452869,16.3789881148564,16.6946089020068
