geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,11.5540959877357,12.124431027779,13.3720432583051,14.2652468751323,15.0232105995713,15.2842708868539,15.8748829730023,17.0334527236658,16.5559651105071,14.7883743911447,12.1369450006026,10.8065532467191,10.245375392207,9.4154356600594,9.42635661456923,9.842641777822,10.8268255006746,10.8601314779442,11.3085610015414,11.9957362854876,13.6421087499271,10.3176176280507,9.35172248897064,7.87492628354508
17031010201,11.9576374998234,12.5696453412764,13.3912656336791,14.5020072951636,15.5688744760067,15.7201046577737,16.3565776631904,17.2276215387123,16.6249154317776,15.0003464812173,12.3431087378639,11.5020372745026,11.2968013111021,10.1795210391411,10.5785107026971,10.8732980433164,11.8579265285134,11.2524741064418,11.697502700856,12.886795270884,15.3647778815235,11.5069600328576,10.2000726497431,8.50696859371485
17031010202,11.6871149486593,12.1790849967337,13.0160588870827,13.9551618551514,14.8124452359708,15.0965153912528,15.6891913688375,17.1097071573049,16.5155980890263,14.9086459920141,12.4391431656642,11.540472079067,10.4300926997279,9.94006262312497,10.1446689794346,10.4817813308729,11.261231864583,11.0406328488894,11.5983203788394,12.4241838798316,14.0900047191561,10.8601182738874,9.84883391253888,8.23269553659256
17031010300,11.4946905239089,12.1158407519007,13.3159367351414,14.041613232235,14.9331294227538,15.2890374475135,15.9096426229955,17.0402019409256,16.6579450861637,14.8851698214588,12.4497634722811,10.9125397698612,9.97072767474179,9.21684476345487,9.51183364400175,9.78886767045628,10.6128075146908,10.6574491829365,10.7569618338154,11.5917951927629,13.3223088940439,9.90092635640854,9.01262703006489,7.66277682653499
17031010400,11.5858898093132,12.2358736977569,13.0628489134998,13.9706578243754,15.1549272383765,15.2654476577673,16.1021831700355,17.5791808884879,16.7136888719434,15.0349101186509,12.3123460818758,11.0344918431477,9.8753479258434,9.03455940290245,9.30442726394588,9.81716463331958,10.9894608647109,10.5312471071639,11.072211183647,12.2540177819054,13.6858132493859,10.6636019262133,9.02137475637,7.70692961645074
17031010501,11.3457633977095,11.9840444038425,13.0571248506946,13.7309020154116,14.725523279616,15.2924698952654,15.8237168910781,17.2670511670229,16.6232258767464,15.1226009738983,12.4357575113216,11.2259475720275,10.3725180132898,9.48109731623993,9.71040031382255,10.1378406556323,11.1218042069357,10.9476557044236,10.7963118961961,11.7843266992387,13.7004856408209,10.033498731634,9.21294019140059,7.86886658293668
17031010502,11.6555029076546,12.3620757808796,13.2762762580057,14.3232634925096,15.205894301811,15.442037767072,16.1533464239201,17.5471847258539,16.6471297740485,14.9964036957682,12.3400049960336,10.9408685342797,9.92802030710872,9.24049114147705,9.36791965017136,9.89516284963234,10.9466692450262,10.5695793795253,11.044368381504,11.899618691281,13.4605637731744,10.4425063216754,9.12213868707636,7.95796413293488
17031010503,11.4878851738482,12.2427012513029,13.1048355802718,14.108521029702,15.1537239762435,15.2713764929387,16.1879443596792,17.6141155529887,16.6461238873153,15.0890560073176,12.3487556156848,11.0985360587635,10.102122212187,9.18260045752509,9.45502042527309,10.0103098449606,11.1219035454888,10.5969889019392,11.0872757460225,12.4452401843221,14.0654143665779,10.5308005935048,8.93895051238423,7.69944089932204
17031010600,11.6176696556977,12.2128813328899,13.3454380288388,14.3761167654737,15.1369923775897,15.3910960475376,16.2475854427149,17.5647272757694,16.6543195193362,15.1065823933762,12.4290484429933,10.934889337291,10.0463374794214,9.29229553751009,9.50290133489134,9.97438087426882,10.8950347111523,10.7490824899738,11.0369074130366,11.7659652099137,13.4342045170169,10.3378464456477,9.53191979782747,8.1908863040873
17031010701,11.5313868366386,12.6041269979443,13.5412387470021,14.4058301855776,15.2783987035777,15.302784905475,15.9967269719804,17.1981972937228,16.6235793401569,15.1522987965507,12.3633896481057,11.2116496521832,10.4472225574393,9.49337055351217,9.75976915980709,10.1956925569875,10.8658776365002,11.0922824296253,11.3427881297812,12.2905444242516,14.4877697870173,10.6812411233507,9.77643542626716,7.91655273975548
17031010702,11.5114507145316,12.1714406620133,13.3309987732011,14.2111134704792,14.968797110522,15.1964262530442,15.9919793744862,17.3544469894561,16.6708842741022,15.1719294064885,12.3714845925059,11.2110254171822,10.2688917899891,9.40953981106786,9.55381573561755,10.0079846939784,10.9011563214471,10.9738725524397,11.3006784375412,11.9546856147274,13.626220025217,10.2387621017613,9.44409423580738,7.97983900351168
17031020100,11.7323392072111,12.2775555121197,13.1348171351856,14.1214734785797,14.8851026617377,15.3773934538102,16.0516841916951,16.8491859374248,16.5694532831111,15.26096172936,12.0950519018565,11.1114278401466,11.3896096395855,10.1632146926008,10.2601536276751,10.6632003207553,11.3403623317571,11.1610452258604,11.460010473739,12.6638142884272,15.4436054608527,11.260599543299,10.1791008627107,8.4599117245595
17031020200,11.5854728784971,12.1382790116411,13.1478272028334,13.6712470823152,14.8005076986775,15.2750080060424,15.918374330852,16.4629614404914,16.2094177237123,14.3046305013559,10.8095800400614,10.0188965230055,9.8012011296324,9.33115834822178,9.739284856528,10.1308376920678,10.6666776514484,10.555628270667,11.2376899824343,12.3577635059502,13.7239115449648,11.1485220803882,10.2434769990019,8.83318058893795
17031020301,10.4033704831736,11.0309058928622,11.9976671731192,12.2007185924839,13.2109913766867,13.4567972842459,14.309432650492,15.8775729859674,15.9490274317021,14.290987009908,11.3618511521519,10.3055946724431,9.59597586842279,8.73073277248704,8.9031348377438,9.20985804592557,10.2455510922412,10.0222526060122,10.2020630274236,11.5740526635745,13.5279466017438,10.4369800665617,9.83807982683473,8.03054307409081
17031020302,11.2212161511537,12.1243507773555,12.7440652083761,13.6619128403868,14.6791291975865,15.0333241582362,15.9039205087129,16.7119879161858,16.3241857908743,14.8180247571592,11.9960279223744,10.7718305812725,10.4379908966423,9.42457097230013,9.7263357020409,10.1144606566622,10.9093414725439,10.9492301084148,10.9457925827041,12.4043626317123,14.7110876356771,11.3929041344903,10.0324615173664,8.34393636889053
17031020400,12.3321546092485,13.1393296206358,14.0392060392032,15.2181383895811,16.0740821684032,16.0532862681473,16.8505774201532,17.7152014307469,17.116144038834,15.6606644954653,12.6743479713081,11.4299432299922,11.0013728501128,9.87399566689538,10.2223495622021,10.8159360233732,11.8307381838138,11.8029899503031,12.0363797485669,12.944486616433,15.7491776939552,11.620389175522,10.7052316138334,8.76488968167325
17031020500,11.6826464951661,12.6288724178991,13.6119945749291,14.4801057832598,15.4257614210704,15.6587031357457,16.4970915768435,17.2562594490853,16.6823168635067,15.2405231873243,12.2159141853803,11.1702953739079,10.4493117663,9.61753512604417,9.83355745658092,10.3584387068352,10.9908008732904,11.0411483914015,10.9190268728322,12.2701290085189,14.9340818961178,10.9138383071362,9.76900882338638,7.82294165488406
17031020601,10.8423386742132,11.5518730860583,12.2751908009012,13.0270699394736,14.3106138685696,14.8519600478554,15.7566070280157,16.4680437061506,16.2671412765458,14.6104745526604,11.7227113399497,10.6358851536654,10.0119593561996,9.08771518666194,9.38075407548472,9.68790084725996,10.6128304541053,10.6699797889263,10.7421399602727,12.0736385941645,13.8764737318136,10.4654735793022,9.63867552460476,7.78761973190893
17031020602,11.5207807813334,12.1387881033624,12.8506012614611,13.6662263943012,14.8552987356184,15.2812488076669,16.0541906409551,16.8547768979337,16.37022573005,14.8894125756756,11.7298502638741,10.7051369592488,10.1609093444487,9.35895824459369,9.89159153047474,10.1118056339288,11.1294702163994,11.0353418084133,11.1511590932845,12.1742583680391,14.9722422261636,10.8157530360031,10.101677238316,8.42371981408413
17031020701,11.0113702621198,11.4819228655811,12.3669301914871,13.0943075206723,14.0899127400058,14.3460465490564,15.0216555465034,15.8553668272049,15.7550785930442,13.9775286448136,11.590325863425,10.322777853186,9.46204690378543,8.57928689690835,9.00695988392803,9.18552702539229,10.3956128994193,10.27434675055,10.1943963992228,11.7994478769392,13.435581762201,9.83806325338862,8.10975976357912,6.41797992432564
