geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,11.4733207530858,11.339347283823,10.8319343405348,10.1558133118082,10.0230590105824,9.89276972913615,9.82351463408299,9.49403057927333,9.60480773194304,10.2208386948193,10.1251510230965,10.3372190442301,10.2921661269802,10.6405814908547,11.1777887219013,12.2982987584628,13.2056120394076,13.8637615904109,14.4722198128154,14.9924440453951,14.6786287307143,15.4152558170645,17.813890284137,19.4373252000014
17031010201,12.1698238583171,11.8958192797499,11.2031957384986,10.935599979393,11.169564295543,10.943022949856,11.1526804015172,10.5849938169797,10.6580680821412,11.2356953904691,11.232100352459,11.7128423454827,11.7787606353811,11.9563321898304,12.2962307340851,13.5578785005457,14.2965361810012,14.4766128550083,14.610545316757,15.3958596095616,14.9263297438937,15.8844761101076,17.9023761057482,19.2089698647593
17031010202,12.2096133769808,11.6816361192571,11.2484983641603,10.6064853755478,10.359242982578,9.95759209728503,10.004461579703,9.75960422873603,9.94151068195078,10.4522866493433,10.8873799400833,10.7075102610727,10.7881775804557,10.826593196123,11.5053203530671,12.7418501539525,13.5941411130248,14.1952432288863,14.945409140819,15.3349339162364,14.909564758546,15.9212338312686,18.3229563430025,19.4796347935719
17031010300,11.2639253219329,11.0692639409392,10.5255926696482,9.95185939444384,9.67770483329726,9.3417554783156,9.32878009729944,9.19935963184032,9.16213416910098,9.67346046449642,9.57349479618187,9.58630171954806,9.5458316006254,9.84319500977395,10.5259432039875,11.7037269313105,12.7436938793934,13.4430815643951,14.0024045087482,14.5959062932163,14.4250188876783,15.8001184479816,17.8143480783752,19.3968335415712
17031010400,11.3199461739685,10.9718778415971,10.3051315003359,9.52072870165534,9.80012787724393,9.24134332039044,9.12957922186942,9.1391924759182,8.85873130129997,9.24998177114766,9.60498470410695,9.78483864655032,9.71085181377159,10.1819723156457,10.5579609312622,11.9370073099846,12.906140108294,13.1160900481759,13.7074269393638,14.5119252495215,14.6770733509829,15.5421915093334,17.5335405086875,19.49656836133
17031010501,11.4290012267075,11.3768083617037,10.8024134131039,10.2849473028314,9.76766727005791,9.38567038103783,9.36814039027698,9.12558405880302,9.16711120454288,9.55989073901525,9.5754718500412,9.55278498660823,9.58236139339631,10.0989826727563,10.6218129354856,11.9758678992578,13.2325987097205,13.2455832778954,13.6747756740224,14.6105156304404,14.351511665817,15.7283533598433,17.8942900453295,19.7283073725677
17031010502,11.2368710547998,10.8408346375696,10.4280419712991,9.71748731370879,9.86995932406906,9.44229592362364,9.43149585822645,9.25169767419922,8.90390982147516,9.28983572833815,9.52311218979943,9.53476607497491,9.55044469773334,9.98822186239415,10.3685451773255,11.7032519909546,12.9673071027904,13.0849387550766,13.6654368894521,14.3434578905783,14.383940687308,15.1748099758774,17.3226660239648,19.1624291242833
17031010503,11.4522873873268,11.0135321371934,10.4407611693298,9.49961799221087,9.87888660499962,9.53170657548375,9.37234647640456,9.35679686417825,8.99968402963558,9.46581179296363,9.88156136645174,10.1050235110961,10.0734869412892,10.3942201476761,10.604179206755,12.0406803860788,13.0546813357153,13.3036628754417,13.9105318432805,14.5933992487395,14.6325861137575,15.7098880298278,17.5175565781976,19.4441613128109
17031010600,11.0576920582627,10.877906024156,10.6043785124044,10.233729863558,10.0278294441932,9.59044986547709,9.76337282039548,9.21173557929787,9.02111492755914,9.42280601964385,9.44645123654845,9.59553155608943,9.59838027652174,9.93826164124439,10.4616312241964,11.666584086224,13.1335878253651,13.1873696364624,13.9671252789738,14.3679830579648,14.2023658196531,15.046432099128,17.3908717792247,18.8197844602484
17031010701,11.903566184445,11.5012210455887,11.0586275493371,10.6949651904144,10.8011931012355,10.4197030562555,10.5713137431015,10.2820731466376,10.1611362233945,10.5310703592518,10.5586432547649,10.702844682839,10.8330727745557,10.9323412875869,11.2362901425154,12.541264736541,13.4827274065097,13.8527081846063,14.6259980807101,15.3422425137674,14.7586698870042,15.5057466549408,17.9052633418707,19.2620130063658
