geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,42.531407253851,38.4610131844625,46.5870680011818,62.592684720077,72.7818681809029,76.2830162835883,79.4504134727573,85.0317275538917,90.2083994061066,91.287450090662,106.037314325291,110.926619855861,119.16202909011,142.214562175149,139.893051076465,122.991211445689,105.40892954131,103.533626836218,101.988282582074,109.924145712652,113.6833569797,111.964140772987,108.891284793267,104.140590446886
17031010201,44.1612798187039,40.2558610846901,46.9085785574932,61.3899537909941,74.2235790998654,77.742011686131,81.6082801932347,87.7309713941756,93.4293011249027,94.8374538833847,109.83162292832,118.255960233137,124.522532269415,146.263367173182,142.213178196691,125.49509564009,106.266839644505,106.500390525564,105.108903245569,115.044382492912,116.025126503533,114.155285716417,112.773673076563,107.224288712972
17031010202,42.9456391975774,39.6111608339177,48.4200825362813,64.8667280384072,74.9706105343682,77.6957323712191,79.9844703079163,85.8394914845027,90.9908224061192,92.2343139976702,108.578572064032,114.667534427676,122.889126937388,146.212191227386,143.513106430764,126.654689068953,109.03429839694,107.459977611107,104.239685337592,114.319099183159,117.271949023893,116.500643544676,113.563382692757,108.527811855387
17031010300,42.3984174854945,39.8418818319232,47.9601696990342,63.6320840543003,72.0285741429081,77.2699290433529,79.5911769900908,84.5070353718126,89.997767807359,89.7264661631573,102.883314031668,107.823486816345,116.847927109161,139.14517898595,138.47583408511,122.202265729667,104.740223251889,104.846523740727,103.049993998609,112.765467482618,115.804812808636,115.177938208142,110.893283876988,105.800677591701
17031010400,42.9721157616395,39.0240229667881,45.9486590079317,63.2729249281535,71.4437728856135,79.0903076992802,79.5463582948192,85.3584484080895,89.5204949334865,90.2542633876578,100.298999092214,106.492273377679,116.018217910096,136.833816886008,135.905378064579,115.561401477557,98.0886148026297,99.9902910952017,98.7577481860999,106.292141964249,110.59144999212,109.106102689476,106.722262592029,102.233183580129
17031010501,42.4484703491125,39.30382751617,48.1439580297098,65.3428686605321,71.9165157118868,78.4197945070209,80.5229055439817,83.9049059997667,88.561282002123,88.2197853877549,100.04536867592,107.045472100956,115.891994220669,135.652236194652,136.229032017055,117.689228031557,100.551641738303,101.529958009951,100.545288423967,111.297809356895,114.597105357159,112.896260916133,106.867919990555,102.945810806425
17031010502,42.3738406920584,38.1092833982742,45.6064043677877,62.3773011137451,70.6020769302646,77.7088871858327,78.8479999122616,83.8984289762656,88.1927104655156,88.8499498036137,100.221393382152,106.910437002093,116.039382603494,137.147193964044,135.142378119795,114.63239528604,97.2893968794112,99.7312254454775,97.1266912531732,104.788453588157,108.460801606075,106.664428374108,104.175618367119,99.1539016115312
17031010503,43.5454677521502,39.2007506034671,45.9247232021001,62.8724413746203,71.357208617636,79.2990174651543,79.8104328935751,86.4940315190431,90.1642411862649,91.5456094505138,103.022822071401,109.027144423044,118.725636539716,141.570773151171,139.449524736078,117.988285076782,100.750592790888,103.013381850719,101.791483303032,109.926348067515,112.723666754341,111.71389775094,108.843882688817,104.700840463661
17031010600,42.1628550056301,37.2315245163305,45.2879572708212,62.3728799808427,71.1996703785083,76.8106290977636,78.8761094618233,82.9192022816208,87.3283130154625,87.9882281697358,101.385287715397,108.184591948036,116.656222789306,138.759665981453,135.587778772005,115.710986700745,99.2675559606039,99.3249750374531,98.1707675179123,105.672655262355,109.143384743221,107.931871281138,104.276469629436,98.7501148405062
17031010701,43.5003393502966,39.2801161588262,47.0574149576838,62.3756976874847,74.0293877295643,77.8279353701091,80.2282603956287,86.0267456098875,91.550036399834,93.2590747465372,107.093238184684,114.976453237952,123.804863373827,145.041075343402,142.482846019431,123.629656751518,104.069860903953,104.323755695574,102.24212348074,112.256646172586,113.647661502157,112.189872134515,109.685283412243,103.966013146534
