geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,15.7968062741009,15.3484124627594,15.7626189565305,14.7144202391678,15.5465668952298,14.8555107660892,15.5092134020851,15.9260154622527,15.6737267384031,16.1981526599106,15.695951080791,16.1006963117037,15.9187037901462,15.6768153112664,14.5414780983224,14.0839591316726,14.1324784523611,13.4827099575418,13.7706154296809,13.9430454252266,15.0963658448561,14.3992909440225,16.2577012037569,16.4410576128121
17031010201,16.4931224386205,16.0392040042264,16.2251339077838,15.3878097305035,15.8491674803422,15.0233537450797,15.567672931832,15.8387285244635,16.3679994809941,17.2607281060537,16.5144511428567,16.5562015690741,16.9462814987446,17.1029764839595,15.7428354858143,15.7904050157106,15.2808299771124,14.0262585986205,14.1893959033656,14.3367287231613,16.7836052994209,14.6817777528623,16.7236964334427,16.7250074197764
17031010202,15.9412498097095,15.5618566284437,16.0313812013973,15.0301315649746,15.8660316521015,15.1872786314879,15.950407476042,15.9132695235877,16.120874207059,16.7610264291613,16.2104588061954,16.4852293768603,16.6590270961845,16.2372242917673,14.6312498987408,14.2854093625682,14.4716785023757,13.3930158091346,14.1044049181097,14.101393834533,14.587707346033,14.2130088503,16.1694595795102,16.3062252344472
17031010300,15.4888027045139,15.1007633028658,15.4420460090021,14.1383393209504,14.9827691601364,14.6851631862989,15.2806139072839,15.7072203795207,15.3384144300341,15.7145263211603,15.2076774236419,15.5179235918763,15.5034736264564,15.104364722952,14.1726866655165,13.7135481366112,13.7314307901806,12.9370268389966,13.372264524455,13.7141107130521,14.6122968872141,13.8415225226897,16.2112539520514,16.2602679508381
17031010400,14.4768427216968,14.4621791259191,14.7521669847316,13.8294717515417,14.9024349222355,14.2499381962346,15.1258218113023,15.4770111932923,15.4303458067973,15.7167216702083,15.3874899662289,15.5232534267752,15.9910941852419,15.3680597408223,14.7638895573717,14.0400518477412,14.1038727757569,13.0355761033976,13.4836765486377,13.853169829871,14.7805856487475,13.9956328466619,15.9375421242625,15.5498859556128
17031010501,15.4230405821573,15.2305480423989,15.5600731034153,14.2550414263916,14.921191422793,14.6137863619016,15.1078858389976,15.6806595206918,15.4353300339732,15.9593900219139,15.3917350589035,15.7260361203033,15.8304137832825,15.1133666112232,14.5289120991227,13.9945647538601,13.9339593029864,13.220328422832,13.2531893053172,13.8868821609127,14.8162023119372,14.1956584915361,16.1603724425681,16.2872174904532
17031010502,14.7656753007477,14.5092610758797,14.8016537620014,14.049058050655,14.9328541120313,14.202213589677,15.0493129107173,15.4671089925394,15.5449316461457,15.9532702745977,15.6003684024681,15.7326040939178,16.167301236372,15.4621741470674,14.9403679462862,14.1301107132054,13.951791607759,13.1137082254402,13.36643932291,13.8122839689033,14.5483346010473,13.972903072304,15.8169894728629,15.3914580294662
17031010503,14.7983854456684,14.6212950412348,14.8012127880579,13.9944374070121,14.8569819342723,14.1264658338767,15.1626720461953,15.6876785992477,15.8239199722328,16.0393124335162,15.9974486606022,16.176647250415,16.4966733603064,16.016996484654,15.1479644015173,14.2302920137597,14.2906780949136,13.1649086682061,13.7254893882108,13.9143459687853,14.8757894452376,13.9627213315171,15.9274115769387,15.7102213073947
17031010600,15.0317538308782,14.6454159293838,15.0868576781546,14.3764338651674,14.9820390552212,14.2627888762945,15.0392594716085,15.5421519961239,15.396656693403,15.9642127630514,15.3598511044323,15.523328862772,15.9191304097268,15.1853437189818,14.6534697493791,13.9021648983226,13.5526436519118,12.8719187372049,13.2768437311744,13.7836003080434,14.5911579410119,13.7606748228989,15.8841512012011,15.6803494181223
17031010701,16.0644692672226,15.5443903758112,15.7487666834523,14.9627750378449,15.6807144612707,14.8460041182412,15.420412294137,15.8136513655137,16.006151798802,16.6693585427016,15.8408097995921,16.1122782854923,16.7981731823571,16.5655549389383,15.3545641882161,14.9559576445637,14.583040636353,13.67712830162,14.0146745806026,14.1425485388745,15.6973987726262,14.0076683436695,16.1362018490113,16.6066328525232
17031010702,15.5327591128823,15.0839675308197,15.409925387615,14.6784348390052,15.3539833057367,14.6699096064973,15.1537112225103,15.6451108511893,15.6383371203912,16.3391350213796,15.5743847350796,15.7752151062312,16.3670332794724,15.8525802568492,14.9584936018401,14.327803195552,13.996119953475,13.1883637098481,13.7265508251169,14.0303035994934,15.0068141695026,14.007945926076,16.0640933784141,16.2742016911658
17031020100,15.9814688459371,15.4786925725103,15.8279350062556,15.0262164597447,15.7108828521768,14.8398427546616,15.2296701072953,15.5393298610252,16.0744496830238,16.8798727806094,16.087394705361,16.0635265395165,16.4281225473595,16.5740139621486,15.1898646243472,15.4085576351516,14.5901427675938,14.2235745696289,14.3038582342002,14.25835882586,16.47975916544,14.5364491113657,17.000379498767,17.0586647308303
17031020200,14.8785435177575,14.6387603559365,15.1440591118236,14.2539013685446,15.1385157865781,14.733509284938,15.1307225998256,15.3480306069835,15.463622042486,16.3273176458951,15.7167664427082,15.6312138765717,15.6128933234823,15.3096518820496,14.0701094903927,14.3855421179815,14.1036044446523,13.2298370110568,13.7178665310273,13.6684681145792,14.2760979076856,13.9113363991829,16.1978366135423,16.3741223097441
