geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,9.58057652931252,10.8282755575298,12.3307204679777,12.2461315558665,13.6626309598741,12.9399056156702,12.55085649109,13.1608942123678,12.3606103629312,11.3965803532208,11.8908968481802,10.3664006705615,10.0036940800751,10.7212313207761,10.8331780848608,11.3932083340281,13.960581086211,14.7032193081438,15.7904092682056,15.0852889763891,14.2112599361887,15.131014564167,15.4285304650161,15.8202281554452
17031010201,10.3697665055039,11.2662711811327,12.437190331255,12.6874414463225,14.0905279935977,13.4049508739015,12.9056164650282,13.2878793992845,13.0869735990148,12.2082920215188,12.5730368610459,11.6678860277277,11.0610830354923,11.5453525156754,11.6959836650855,12.4771580700795,14.1114543550251,14.5664929498519,15.4423581069574,15.3309123356558,14.6475203756211,15.3248328393081,16.2563504641633,15.9903851603702
17031010202,10.0701322226108,10.9462494878568,12.1023915070639,12.0985785799481,14.0666795148649,13.0864327179895,12.1606370141463,13.5801747332312,12.4595023904255,11.4380049680005,12.1822369542828,10.8603639588832,10.1509934824407,10.9936338267725,11.0967185447214,11.9696174851694,14.1634534587529,15.1857320640803,16.3478822372645,15.5806998995837,14.385492944158,15.162376656255,15.7426003064035,15.9797954010717
17031010300,9.50405909780405,10.4210117310244,11.7913308730039,11.6869259016417,13.2184170148998,12.5244498011155,11.8507840699712,12.7031852859236,11.8623722979822,11.0091570749147,11.4657169726702,9.96786343983704,9.61317663848902,10.1368083223834,10.320755074721,11.152325054928,13.7379183928059,14.6575646370637,15.8938849452647,15.0127091026783,14.1984855646804,14.7827592831092,15.3703514502252,15.6788879964618
17031010400,9.97118758835044,10.9327594418427,12.1660157274439,12.2182957792151,13.6664727057537,12.2002351047183,11.4521468934923,11.6297232353167,11.1789846268582,10.9375008790681,11.3259969157259,9.89512844709235,9.1839334570225,10.0877335523109,10.1950469445295,11.2077576947587,13.5976403785727,14.1121491925062,14.9846047717135,15.0201281094393,14.168994729591,15.0758772835948,15.6107288382573,16.2245919569155
17031010501,9.61310744524982,10.5024281412133,11.7933413053027,11.8686959331165,13.1617871669594,12.4246065374435,11.7076519961313,12.6208995978913,11.6293253492757,10.9045061495023,11.2771805510982,10.0497498436019,9.54046894561112,10.2182815905238,10.0721573194828,10.9994714719879,13.8239101927655,14.5806190211136,15.6654824918991,15.3572936089965,14.4317299350088,14.968479768507,15.7764615958202,16.1209504533403
17031010502,9.8488909351812,10.8440010102392,12.1672153489806,12.3236388569361,13.8049951359473,12.3161816305489,11.737083262264,12.0996658921201,11.3275857926482,11.0191456293145,11.2089954522781,9.87427205652623,9.13863816022232,10.0989278480771,10.1845857612683,11.2550731708791,13.6823424468854,14.216264573239,14.9895268345234,14.9814497069756,14.1574662307347,15.0030052304131,15.7394597463359,16.1029872621832
17031010503,9.91487756777647,10.9660784062135,12.0775523960314,12.0321519717713,13.4751537448502,12.0143013269828,11.4845805154718,11.4493421924821,11.3152705586273,11.2167597391043,11.5010166354109,10.0433450129561,9.21552678989457,10.216667102052,10.3693442264973,11.4520759908559,13.9930282583332,14.3553522263445,15.2323031534175,15.2265279112183,14.3101346323822,15.2628244753492,15.8396114658128,16.2481571459265
17031010600,9.53026110063884,10.5206004172397,12.0944123977655,12.2098654229619,13.7427605847458,12.5697203248488,11.9667425394304,12.4595424680929,11.6481612740379,11.161493379245,11.3646077943952,9.91748534063375,9.27474998460443,9.89544444482913,10.1626638424888,11.1608116727125,13.7120166823952,14.360240094886,15.3157596842314,14.9579708870351,14.1710209823457,14.9472810943594,15.7525992139386,15.9280558584187
17031010701,9.85156997445429,11.0886338280292,12.2550835069517,12.4561476504505,13.9790819254998,13.0583501141579,12.5630146623988,13.1608669426865,12.65033886936,11.8853460314372,11.9841780878489,10.6158122865683,10.0641695004199,10.4886088714353,10.5972016332383,11.5471790565371,13.6701869328163,14.4407646421768,15.4177412883594,15.2266653188785,14.6943426514343,15.3551326222748,15.9493472206339,16.0563148563153
