geoid,PM25_Hr1,PM25_Hr2,PM25_Hr3,PM25_Hr4,PM25_Hr5,PM25_Hr6,PM25_Hr7,PM25_Hr8,PM25_Hr9,PM25_Hr10,PM25_Hr11,PM25_Hr12,PM25_Hr13,PM25_Hr14,PM25_Hr15,PM25_Hr16,PM25_Hr17,PM25_Hr18,PM25_Hr19,PM25_Hr20,PM25_Hr21,PM25_Hr22,PM25_Hr23,PM25_Hr24
17031010100,11.4955658151782,10.2342665367323,10.5455323023391,10.0891559630812,9.89306925687156,10.3256422266592,10.0343728906027,10.4496467816797,9.42494903055409,9.74744284108696,9.78722212174613,11.1613565354563,10.498376461651,10.7539783166998,10.979730198051,11.0311709122417,10.2494559029005,9.6053516391707,9.26804789641538,10.6537932676044,9.54797105469224,10.2787765370231,9.17428561537721,8.46536755135479
17031010201,11.8151802760395,10.4979267494945,10.8290177001953,10.4659717329515,10.5083253776902,10.8720597106519,10.6575741552747,10.8824315475442,10.1698507203307,10.3432883571835,10.6782381346577,11.3276885482519,11.5729969608658,11.2996350251958,11.657447062661,12.1819049138781,10.7584686913834,10.2024057109192,10.446427362933,11.194535677718,9.85480917302615,10.4716385473324,9.17789127603552,8.14790588137841
17031010202,11.9332013559735,10.6818273233934,10.6969830753632,10.457380565006,10.0713030082959,10.2952296724284,10.0231592103007,10.1078363746865,9.58214685051363,9.98439918757479,10.4122770623891,11.5548069699346,11.0830435354878,11.3650767492655,11.6787246656652,12.0347657853803,10.6351945571384,10.0144862695315,9.80845990159772,10.3665572812332,9.45269458278469,10.0114379612635,9.26132445847632,8.56118301225449
17031010300,11.1747551395754,9.87259660913269,10.1309590181556,9.67476242042283,9.62272868559294,9.96872927616936,9.62930350629727,9.88338469321723,8.93396385799264,8.91922582605682,9.34915505741621,10.3405203038812,9.95453083903493,10.1670162639718,10.8354944502964,11.1534275391577,9.86093771502805,8.90071018816175,8.62959565114301,9.98436404028407,9.03593369036109,9.97153326315335,8.89268413489275,8.00170826267291
17031010400,11.9501028565802,10.5604057065134,10.9513243034387,10.4390499888005,9.61399784825797,9.86571199539268,9.36589586472571,10.2342970652727,9.11556999118536,9.17882621118143,9.73058768230556,10.6273915504656,10.2135951281629,9.70921591506878,10.4732175542485,11.1786006565797,9.74342371897523,9.28944098414702,8.79304379034831,9.93419875408932,9.09552048748068,9.62679768828438,8.0275116850159,7.03106430893391
17031010501,11.5984541810894,9.96393897700047,10.4676551071842,10.2450296119124,9.75221208076684,9.88268976713764,9.21353143677882,9.87542011803603,8.93116462164705,8.84514512115728,9.46082408340285,10.0676418612141,10.0244660680416,10.009012858251,10.9356077610136,11.4915467803032,10.0932697553445,9.70070904089277,9.0033433460189,9.88939810539489,9.15856326807098,10.1928440006902,8.46788269445322,7.61266144455568
17031010502,11.7820582366396,10.5586353742731,10.8891775215785,10.5248381254715,9.60977600235059,10.060533511243,9.82298837327974,10.7255721775524,9.36330554967722,9.56497082049716,9.93520304202541,10.5755342895914,10.056078337948,9.96225411029844,10.6749628667688,11.4939169059897,10.2934542588425,9.68736434268524,9.17145116096121,10.1542762946093,9.16749727926754,9.57249259919647,8.19590243136527,7.15684489766978
17031010503,11.574063651874,10.5869256486291,10.6907226539004,10.1901508314217,9.47693195595103,9.67278926415927,9.41289486471891,10.2199009290754,9.0930310108357,9.13704782122283,9.54680810516204,10.6233743993634,10.1988269068704,9.8972125246012,10.622954703171,11.2636072742937,10.0321358506802,9.38828894356026,9.09305071596121,10.025477145071,9.27601878614274,9.61908750578608,8.09830204368193,7.17576977679322
17031010600,11.2812660742683,10.1166833884996,10.7405015162449,10.1778882323683,9.43134089991248,10.1180932829201,9.73762154072441,10.3061840480267,8.88168878477844,9.05491298551243,9.6382388304077,10.4796334242882,9.99444301352829,10.1746390272423,10.7233353451259,11.6602517221737,10.4848044109452,9.78964607542141,9.55945944901601,10.5573977467543,9.46245005353707,9.7551472872165,8.26493782506558,7.34316780703602
17031010701,11.4805349129942,10.3506012888053,10.6647086146539,10.3207414793759,9.89260317891892,10.346429875255,10.2294817036331,10.7143949300752,10.1299084299887,10.4100799874831,10.4412961835841,10.8580282946536,10.5472030342328,10.8934204988131,11.126856609732,11.6976623113346,10.5554971418875,10.3712327237487,10.3713133055094,10.7843087898535,9.76140892249725,10.3632476366238,8.97017464766901,8.11435200307328
